,standard_value,Binary,assay_type,not_sure,rdkit
17,7.966576244513051,1,binding,0,O=C(Cc1ccccc1Cl)Nc1onc(-c2ccc(Cl)cc2)c1-c1ccncn1
18,9.292429823902062,1,binding,0,CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3ccc(F)cc3F)n2)CC1
19,6.177178354696901,0,binding,1,CC1(C)OC[C@@H](COc2ccc3c(c2)COc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1
20,8.30102999566398,1,binding,0,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NC2CCN(C)CC2)nc1
21,6.769551078621731,0,binding,1,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)/C=C/c3c(Cl)cccc3Cl)c2)n1C
22,7.55284196865778,1,binding,0,N#Cc1cccc(Cc2nc(-c3ccc(F)cc3)c(-c3ccnc(N)n3)[nH]2)c1
23,7.69897000433602,1,binding,0,Oc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1
24,7.481486060122111,1,binding,1,Cc1cccc(-n2nccc2-c2ccc3nc(NC(C)C)sc3c2)c1
25,5.62893213772826,0,binding,0,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(CN4CCCC4)c3)nc2-c2ccc3ncnn3c2)n1
26,8.221848749616361,1,binding,0,CC(=O)Nc1nccn1CCOc1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2ccc(C)cc2)c2ccccc12
27,8.214670164989231,1,binding,0,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4ccncc4)nc3-c3ccccc3)cc21
28,4.82390874094432,0,binding,0,Cc1ccc(-c2ccc(N)nn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
29,7.619788758288389,1,binding,0,CCn1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21
30,6.318758762624411,0,binding,1,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CCCN2CCOCC2)n1
31,7.85387196432176,1,binding,0,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)nc1
32,6.24108810760203,0,binding,1,Cc1cccc(C(=O)c2ccc(Nc3ccccc3N)cc2)c1
33,7.585026652029179,1,binding,0,CCN(C(=O)c1cc(C)ccc1F)c1ccnc(N[C@@H](C)c2ccccc2)n1
34,6.207608310501749,0,binding,1,CCc1cccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)n1
35,7.46852108295774,1,binding,1,CNC(=O)c1ccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c(C)c1
36,5.54821356447571,0,binding,0,CC(=O)Nc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1
37,6.913640169325251,0,binding,1,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1ccc(C(N)=O)cc1
38,6.0,0,binding,0,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(N(C)C(=O)c3ccccc3)c2)s1
39,6.0,0,binding,0,Cc1cccc(-c2c(-c3ccc4nc(C)c(C)nc4c3)cnn2CC(=O)Nc2cccc(C#N)c2)n1
40,5.11559582874155,0,binding,0,N#Cc1ccccc1Oc1ccc(C(=O)NCc2ccccc2)cc1
41,9.04575749056067,1,binding,0,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1
42,7.221848749616361,1,binding,1,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O
43,7.69897000433602,1,binding,0,CN1CCC(c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)CC1
44,6.46852108295774,0,binding,1,Fc1ccc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
45,6.833924448348019,1,non_binding,1,C[S+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1
46,8.09691001300806,1,binding,0,O=C(NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl)C1CCNCC1
47,8.52287874528034,1,binding,0,CN(C)CCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2
48,7.420216403383191,1,binding,1,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(C)c1=O
49,6.45842075605342,0,binding,1,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(Cc3ccccc3)c3ccccc3)c2)[nH]1
50,7.09151498112135,1,binding,1,CC(C)Nc1cc(-c2nc3ccccc3nc2-c2ccc(F)cc2)ccn1
51,6.7351821769904605,0,binding,1,OCCSc1nc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
52,7.37236374744835,1,binding,1,CC1(C)OC[C@H](COc2ccc3c(c2)C(=O)c2ccc(Nc4ccccc4N)cc2CC3)O1
53,7.3565473235138095,1,binding,1,CNC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl
54,5.0,0,binding,0,Cc1cccc(-c2[nH]c(CNC(=O)c3ccccc3F)nc2-c2ccc3ncnn3c2)n1
55,7.096910013008059,1,binding,1,COC(=O)c1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21
56,5.93144310492764,0,binding,0,Nc1ccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)cc1
57,6.0985416786038895,0,binding,1,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cccc(-c2ccccc2)c1
58,6.4156687756324695,0,binding,1,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(CN4CCOCC4)c3)nc2-c2ccc3ncnn3c2)n1
59,5.455931955649719,0,binding,0,Cc1ccc(-c2ncnc3nc[nH]c23)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
60,5.5989890376617595,0,binding,0,Cc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)cc1C
61,7.0,1,binding,1,COc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)c(OC)c1
62,7.744727494896691,1,binding,0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCc3ccnc(NS(C)(=O)=O)c3)c3ccccc23)cc1
63,7.96257350205938,1,binding,0,O=C(Cc1c(F)cccc1Cl)Nc1onc(-c2ccc(F)cc2)c1-c1ccncn1
64,8.69897000433602,1,binding,0,CCOC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C
65,4.14266750356873,0,binding,0,C=Cc1c(OCc2ccccc2)ccn(Cc2ccccc2)c1=O
66,7.397940008672039,1,binding,1,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccc(F)cc1
67,7.56066730616974,1,binding,0,O=C1C(O)Cc2c(-c3ccccc3Cl)cccc2N1c1c(Cl)cccc1Cl
68,8.52287874528034,1,binding,0,CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2
69,8.425968732272281,1,binding,0,Fc1ccc(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)c(F)c1
70,4.85387196432176,0,binding,0,Cc1ccc(-c2nccs2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
71,7.397940008672039,1,binding,1,COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3N)cc1CC2
72,7.49485002168009,1,binding,1,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc(S(C)(=O)=O)cc2)n1
73,8.0479398932619,1,binding,0,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
74,6.8860566476931595,0,binding,1,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(N2CCOCC2)c1
75,6.397940008672039,0,binding,1,CC(C)(CO)c1ccc(CNC(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)cc1O
76,6.602059991327961,0,binding,1,Cc1cccc(-c2[nH]nc(C)c2-c2ccnc3ccccc23)n1
77,5.42250820016277,0,binding,0,Cc1cccc(-c2nc(NCc3cccc(C#N)c3)sc2-c2ccc3ncnn3c2)n1
78,6.82102305270683,0,binding,1,Nc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3N)cc1OC2
79,6.64830271772593,0,binding,1,COC(=O)NCC(=O)NCc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1
80,7.69897000433602,1,binding,0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2ccnc(Cl)n2)cc1
81,8.30102999566398,1,binding,0,CCNc1c(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)cnn1-c1ccccc1C
82,7.0457574905606695,1,binding,1,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C(C)c3ccc(CC(C)C)cc3)c2)[nH]1
83,6.92081875395237,0,binding,1,CC(C)(C)c1ccc(NC(=O)Nc2cccc(Cl)c2Cl)s1
84,8.52287874528034,1,binding,0,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)OCc2ccc(OCCN4CCOCC4)cc2C3=O)c1)c1ccccc1
85,7.95873897908669,1,binding,0,COc1cc(-c2ccc(F)cc2F)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2
86,5.7958800173440705,0,binding,0,CC(C)(CO)c1ccc(CNC(=O)c2ccc(Oc3ccccc3)cc2)cc1O
87,8.52287874528034,1,binding,0,CC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C
88,7.3565473235138095,1,binding,1,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(C(=O)N3CCOCC3)cc21
89,4.79588001734407,0,binding,0,Cc1nnc(-c2cccc(-c3ccc(C(=O)NCC4CC4)cc3C)c2)o1
90,6.05998184499234,0,binding,1,Fc1ccc(-c2nocc2-c2ccncc2)cc1
91,5.92081875395237,0,binding,0,O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1
92,7.92081875395237,1,binding,0,O[C@H]1CC[C@H](n2cnc(-c3ccc(F)cc3)c2-c2ccnc(Oc3ccccc3)n2)CC1
93,5.847711655616941,0,non_binding,0,CCCS(=O)(=O)N1CCC(Nc2nccc(N(C(=O)Nc3ccccc3Cl)c3ccc(F)cc3)n2)CC1
94,7.420216403383191,1,binding,1,COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC2CCOCC2)c1
95,5.0,0,binding,0,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(OCCCN(C)C)cc3)nc2n2c3ccccc3nc12
96,8.08092190762393,1,binding,0,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)cc3Cl)cn12
97,6.0,0,binding,0,N#Cc1cccc(Cn2cnc(-c3ccnc(N)n3)c2-c2ccc(F)cc2)c1
98,6.815864024536309,0,binding,1,O=c1ncn2nc(Sc3ccc(F)cc3)ccc2c1-c1c(Cl)cccc1Cl
99,5.02410886359821,0,binding,0,CC(C)C(C)Nc1cc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccc(F)cc2)ccn1
100,4.0,0,binding,0,Cc1ccccc1Cc1ccc(Nc2ccc(F)cc2N)cc1Cl
101,8.63827216398241,1,binding,0,CC(C)(C)Cn1cnc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3F)nc21
102,9.15490195998574,1,binding,0,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccc(OCCN4CCOCC4)cc2C3=O)ccc1F)c1cccs1
103,7.0315170514460705,1,binding,1,CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NCC(C)c3ccccc3)c2)[nH]1
104,4.39794000867204,0,binding,0,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1
105,5.0,0,binding,0,Cc1cccc(-c2nc(Nc3ccc4c(cnn4C)c3)c3ccccc3n2)n1
106,4.30102999566398,0,binding,0,CC(=O)Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1
107,6.76582633479392,0,binding,1,Cn1c(-c2c[nH]nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1
108,6.45361161520754,0,binding,1,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)Cn3ccnc3)c2)n1
109,7.420216403383191,1,binding,1,CCc1cccc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21
110,7.16749108729376,1,binding,1,CC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1
111,6.18243463044022,0,binding,1,CCSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(F)c2)[nH]1
112,6.74714696902011,0,binding,1,CCN(C(=O)c1cc2ccccc2o1)c1ccnc(N[C@@H](C)c2ccccc2)n1
113,5.895518209857861,0,binding,0,CCc1ccccc1Sc1ccc2c(-c3c(Cl)cccc3Cl)c(=O)ncn2n1
114,7.46852108295774,1,binding,1,Cc1ccc(NC(=O)c2ccsc2)cc1-c1ccc(C(=O)NCC2CC2)cc1
115,8.95860731484177,1,binding,0,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(C4CC4)CC3)cc2N1c1c(Cl)cccc1Cl
116,6.744727494896691,0,binding,1,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl
117,4.0,0,binding,0,O=c1cc(-c2[nH]c(-c3ccc(-c4cn(CCP(=O)([O-])[O-])nn4)cc3)nc2-c2ccc(F)cc2)cc[nH]1
118,6.318758762624411,0,binding,1,Cc1ccc(S(=O)(=O)n2oc(=O)c(-c3ccc(F)cc3)c2-c2ccncc2)cc1
119,8.95860731484177,1,binding,0,O=C(c1cc(-c2ccc(F)cc2Cl)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2)N1CCNCC1
120,6.75696195131371,0,binding,1,CC(C)Nc1nc2ccc(-c3ccnn3-c3ccccc3Cl)cc2s1
121,8.27572413039921,1,binding,0,Nc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2
122,7.58057545463137,1,binding,0,NC(=O)Oc1cc(Cl)c(N2C(=O)NCc3nc(Sc4ccc(F)cc4)ccc32)c(Cl)c1
123,10.0,1,binding,0,O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl
124,5.64975198166584,0,binding,0,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCC(=O)N1CCCCC1
125,7.970345886424281,1,binding,0,Cc1ccc(C)c(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1
126,5.57675412606319,0,binding,0,COc1ccccc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1
127,5.815308569182401,0,binding,0,CCc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1
128,7.15490195998574,1,binding,1,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3ccccn3)c2)[nH]1
129,6.82317650179486,0,binding,1,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNC=O)c2)n1
130,6.102372908709559,0,binding,1,O=c1ccc(Nc2ccccc2Cl)nn1-c1ccccc1Cl
131,8.05551732784983,1,binding,0,CCC(=O)Nc1cc(-c2sc(CC)nc2-c2cccc(C)c2)ccn1
132,4.69897000433602,0,binding,0,Cc1cccc(-c2[nH]ncc2-c2ccc(F)cc2)n1
133,5.0,0,binding,0,CN1CCN(c2ccc(Nc3ncc4c(=O)n(-c5c(Cl)cc(Cl)cc5Cl)c5nc6ccccc6n5c4n3)cc2)CC1
134,7.26881597723874,1,binding,1,Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
135,8.30102999566398,1,binding,0,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
136,7.596879478824179,1,binding,0,Fc1ccc(-c2n[nH]c(C3CCNCC3)c2-c2ccncc2)cc1
137,6.732828271596991,0,binding,1,Fc1ccc(-c2c(-c3ccncc3)n(CCN3CCOCC3)c3cccnc23)cc1
138,6.939302159646389,0,binding,1,O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)c1cc2ccccc2o1
139,5.94309514866353,0,binding,0,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCC(=O)N1CCCC1
140,7.69897000433602,1,binding,0,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2cc(OCCO)ccc21
141,6.812479279163541,0,binding,1,CCN(C(=O)c1cn(C)c2ccccc12)c1ccnc(N[C@@H](C)c2ccccc2)n1
142,8.69897000433602,1,binding,0,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccc(F)cc3)c2N)c1
143,5.662341108973861,0,binding,0,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O
144,5.65169513695184,0,binding,0,Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3CN3CCOCC3)nc2-c2ccc3ncnn3c2)n1
145,7.8239087409443195,1,binding,0,CNC(=O)c1ccc(C)c(-n2ncc(OCc3ccc(F)cc3F)c(Br)c2=O)c1
146,5.84163750790475,0,binding,0,C[C@@H](C(=O)O)n1cc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)n2C)nn1
147,6.721246399047169,0,binding,1,O=C(O)c1ccc(-n2cc(-c3nc(-c4ccc(F)cc4)c(-c4ccncc4)o3)nn2)cc1
148,4.72623571177011,0,binding,0,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1
149,6.5734887386354295,0,binding,1,CCN(C(=O)c1ccccc1Cl)c1ccnc(N[C@@H](C)c2ccccc2)n1
150,6.8239087409443195,0,binding,1,Fc1ccc(-c2nn3cc(Cl)ccc3c2-c2ccncc2)cc1
151,9.22184874961636,1,binding,0,CC(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1
152,5.85387196432176,0,binding,0,Fc1ccc(-c2cc(-c3ccc(Cl)cc3)[nH]c2-c2ccncc2)cc1
153,4.69897000433602,0,binding,0,COc1ccc(C(=O)N(C)c2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1OC
154,5.769551078621731,0,binding,0,CC(C)(C)c1cc(CN2CCS(=O)(=O)CC2)c(NC(=O)Nc2ccc(Cl)cc2)s1
155,6.619788758288389,0,binding,1,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1cc(Cl)ncn1
156,7.0946655521217314,1,binding,1,Nc1ccccc1Nc1ccc2c(c1)CCc1ccccc1C2=O
157,7.34678748622466,1,binding,1,CC(C)CC(=O)Nc1ccc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1
158,7.69897000433602,1,binding,0,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccsc1
159,4.82390874094432,0,binding,0,Cc1ccc(-c2nccn2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
160,6.49485002168009,0,binding,1,Cc1cc(-c2ccc(F)cc2)c(-c2ccncc2)[nH]1
161,5.387216143280259,0,binding,0,Cc1cccc(-c2[nH]c(CNc3cccc(CN4CCCC4)c3F)nc2-c2ccc3ncnn3c2)n1
162,7.096910013008059,1,binding,1,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCC3CCCCC3)c2)[nH]1
163,9.22184874961636,1,binding,0,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(OC(C)C)cncc2c1
164,7.69897000433602,1,binding,0,CC(C)Nc1nc2ccc(-c3ccnn3-c3ccccc3F)cc2s1
165,7.8860566476931595,1,binding,0,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3C(C)(C)C)c1
166,5.7958800173440705,0,binding,0,CNc1ncc2cc(-c3c(C)ccc4c(Nc5ccc(Cl)cc5)nccc34)ccc2n1
167,8.09691001300806,1,binding,0,CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NC4CCCC4)c(C)c23)c1
168,7.744727494896691,1,binding,0,CNc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1
169,7.52287874528034,1,binding,0,CCC(C)Nc1cc(-c2c(-c3ccc(F)cc3)noc2C(C)C)ccn1
170,9.08618614761628,1,binding,0,[O-][n+]1ccc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)nc2c1-c1c(Cl)cccc1Cl
171,6.0,0,binding,0,Cn1c(=O)cc(NC2CCOCC2)c2cnn(-c3cccc(F)c3)c21
172,7.619788758288389,1,binding,0,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccccc1
173,6.508638306165731,0,binding,1,CCOCCOc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1
174,8.26143937264017,1,binding,0,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CNC(=O)CCC(=O)O)c2)n1
175,6.53760200210104,0,binding,1,CCCCOC(=O)c1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2C)cc1
176,4.52287874528034,0,binding,0,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
177,6.474955192963151,0,binding,1,COC(Cn1c(S/C=C\C(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC
178,6.57024771999759,0,binding,1,Cc1ccc(C(=O)NC(C)(C)C)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F
179,7.26154463164166,1,binding,1,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
180,7.397940008672039,1,binding,1,O=C1c2ccc(Oc3ccc(F)cc3F)cc2CCc2ccc(OC[C@@H](O)CO)cc21
181,7.15490195998574,1,binding,1,COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3)cc1CC2
182,8.356547323513809,1,binding,0,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3F)cc21
183,6.92081875395237,0,binding,1,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1
184,6.701146923590291,0,binding,1,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1
185,6.8013429130455805,0,binding,1,C[C@H](Nc1nccc(N(CC2CCOCC2)C(=O)c2ccc3c(c2)CCO3)n1)c1ccccc1
186,6.53760200210104,0,binding,1,Cn1c(-c2cn(-c3cccc(C(=O)NCCCO)c3)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1
187,5.64016451766011,0,binding,0,Cc1cccc(-c2[nH]c(CNc3ccccc3)nc2-c2ccc3ncnn3c2)n1
188,8.0,1,binding,0,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)OCc2c(OCCN4CCOCC4)cccc2C3=O)c1)c1ccccc1
189,7.1249387366083,1,binding,1,CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(=O)/C=C/c2ccc(OC)cc2)c1
190,5.5003129173816,0,non_binding,0,CCOC(=O)N1CCC(Nc2nccc(N(C(=O)Nc3ccccc3Cl)c3ccc(F)cc3)n2)CC1
191,7.82856232674116,1,binding,0,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1
192,7.8860566476931595,1,binding,0,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Sc2ccncc2)cc1
193,6.95416652120216,0,binding,1,O=C1c2ccccc2CCc2cc(Nc3ccc(F)cc3F)ccc21
194,7.5686362358410095,1,binding,0,O=C1c2ccc(OC[C@@H](O)CO)cc2COc2cc(Nc3ccc(F)cc3F)ccc21
195,8.52287874528034,1,binding,0,CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3Cl)cn12
196,6.096910013008059,0,binding,1,CCn1c(=O)n(CC)c2cc(-c3ocnc3-c3cccc(C)c3)ccc21
197,7.8860566476931595,1,binding,0,CCCC(=O)Nc1cc(-c2sc(CC)nc2-c2cccc(C)c2)ccn1
198,6.769551078621731,0,binding,1,C=CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC)n2CCOC)ccn1
199,5.24412514432751,0,binding,0,CC(C)(C)c1cc(NC(=O)Nc2ccc3ccccc3c2)c(CN2CCS(=O)(=O)CC2)s1
200,7.996160061147701,1,binding,0,CSc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)cc1
